GoldLabel,Premise,Hypothesis,PairID,PremiseSubj,PremiseRel,PremiseObj,HypothesisSubj,HypothesisRel,HypothesisObj
0,soldiers are in danger of wounds,worker treats wounds,P16358,soldiers,are in danger of,wounds,worker,treats,wounds
0,walpole alludes to a civil war,person fought in the civil war,P8700,walpole,alludes to,a civil war,person,fought in,the civil war
0,the marquis was the last in england,person was the king of england,P13230,the marquis,was the last in,england,person,was the king of,england
0,mali informed france,african country trades with france,P186,mali,informed,france,african country,trades with,france
0,the visitor turned from the saint,person became a saint,P7147,the visitor,turned from,the saint,person,became,a saint
0,thomson acquired television,person invented the television,P9091,thomson,acquired,television,person,invented,the television
0,an officer will meet you at waterloo,person was defeated at waterloo,P12797,an officer,will meet you at,waterloo,person,was defeated at,waterloo
0,jesus reproaches the pharisees,person followed jesus,P8379,jesus,reproaches,the pharisees,person,followed,jesus
1,bread is eaten with fish,solid food is served with bread,P15015,bread,is eaten with,fish,solid food,is served with,bread
0,some female moths are destitute of wings,animal has wings,P463,some female moths,are destitute of,wings,animal,has,wings
0,britain would leave the mediterranean,body of water surrounds britain,P1776,britain,would leave,the mediterranean,body of water,surrounds,britain
0,an armature will deliver a current,device measures current,P3828,an armature,will deliver,a current,device,measures,current
0,a stress is applied to a polymer,chemical helps reduce stress,P2069,a stress,is applied to,a polymer,chemical,helps reduce,stress
0,true christians can not form a government,person is employed by the government,P9796,true christians,can not form,a government,person,is employed by,the government
0,conservatives won the heart of america,person was born in america,P12462,conservatives,won the heart of,america,person,was born in,america
0,the jews to convert to islam,person is the founder of islam,P9846,the jews,to convert to,islam,person,is the founder of,islam
0,plato is describing the governments,philosopher questioned the government,P13915,plato,is describing,the governments,philosopher,questioned,the government
0,stout is still in germany,beverage is manufactured in germany,P1669,stout,is still in,germany,beverage,is manufactured in,germany
0,miller switched off the television,person appeared on television,P6660,miller,switched off,the television,person,appeared on,television
1,babylon became the metropolis of asia,city is in asia,P2606,babylon,became the metropolis of,asia,city,is in,asia
0,louisiana was retroceded to france,state was purchased from france,P15105,louisiana,was retroceded to,france,state,was purchased from,france
0,james is true as steel,person became rich from steel,P7360,james,is true as,steel,person,became rich from,steel
0,lincoln is known as the emancipator,person murdered lincoln,P10944,lincoln,is known as,the emancipator,person,murdered,lincoln
0,no fowl claps wings,animal has wings,P468,no fowl,claps,wings,animal,has,wings
0,switzerland broke off relations with russia,european country borders russia,P4737,switzerland,broke off relations with,russia,european country,borders,russia
1,bavaria then formed a union,state was part of the union,P15075,bavaria,then formed,a union,state,was part of,the union
0,douglas made a voyage to california,person is the governor of california,P10003,douglas,made a voyage to,california,person,is the governor of,california
0,soldiers sustained wounds,worker treats wounds,P16365,soldiers,sustained,wounds,worker,treats,wounds
0,the monasteries were granted by henry viii,person lives in a monastery,P10548,the monasteries,were granted by,henry viii,person,lives in,a monastery
1,bruin was fond of corn,animal eats corn,P245,bruin,was fond of,corn,animal,eats,corn
1,the depraved sinner may be converted into an saint,person became a saint,P7205,the depraved sinner,may be converted into,an saint,person,became,a saint
1,marsupials are found in australia,mammal is native to australia,P6002,marsupials,are found in,australia,mammal,is native to,australia
0,canada became the mark,monetary unit is accepted in canada,P6204,canada,became,the mark,monetary unit,is accepted in,canada
0,the muslim rulers were hostile to buddhism,person is the founder of buddhism,P9937,the muslim rulers,were hostile to,buddhism,person,is the founder of,buddhism
0,india will overtake china,asian country is a neighbor of india,P1369,india,will overtake,china,asian country,is a neighbor of,india
1,shakespeare wrote in hamlet,author wrote hamlet,P1619,shakespeare,wrote in,hamlet,author,wrote,hamlet
1,germany is the home of the riesling,beverage is manufactured in germany,P1670,germany,is the home of,the riesling,beverage,is manufactured in,germany
0,rwanda is a country in africa,african country is the largest in africa,P34,rwanda,is a country in,africa,african country,is the largest in,africa
0,eugene was the commander in europe,city is in europe,P2569,eugene,was the commander in,europe,city,is in,europe
0,delaware was powerful as virginia,territory is bigger than delaware,P15292,delaware,was powerful as,virginia,territory,is bigger than,delaware
0,the queen had accompanied gustavus,person gave birth to the queen,P8788,the queen,had accompanied,gustavus,person,gave birth to,the queen
1,a satisfactory diet may include sugar,food includes sugar,P5269,a satisfactory diet,may include,sugar,food,includes,sugar
0,leprosy has been found in the rats,disease is spread by rats,P4250,leprosy,has been found in,the rats,disease,is spread by,rats
0,lincoln immediately called for volunteers,person murdered lincoln,P10956,lincoln,immediately called for,volunteers,person,murdered,lincoln
0,rockefeller created oil,person made a fortune from oil,P10688,rockefeller,created,oil,person,made a fortune from,oil
0,external pressures battered america,natural phenomenon is common to america,P6441,external pressures,battered,america,natural phenomenon,is common to,america
0,nobel established the nobel prize,scientist was awarded a nobel prize,P14770,nobel,established,the nobel prize,scientist,was awarded,a nobel prize
0,the salt is dissolved to a syrup,food includes salt,P5331,the salt,is dissolved to,a syrup,food,includes,salt
1,infections respond to treatment with the sulfonamides,drug cures infections,P4400,infections,respond to treatment with,the sulfonamides,drug,cures,infections
0,assyria was grappling with foes,person ruled assyria,P12036,assyria,was grappling with,foes,person,ruled,assyria
0,estrogen can decrease libido,hormone increases libido,P5424,estrogen,can decrease,libido,hormone,increases,libido
0,the wind was not in the earthquake,device measures earthquakes,P3722,the wind,was not in,the earthquake,device,measures,earthquakes
0,the allies were in sight of sevastopol,city was bombed by the allies,P2974,the allies,were in sight of,sevastopol,city,was bombed by,the allies
0,the spaniards filled most of america,person was born in america,P12494,the spaniards,filled most of,america,person,was born in,america
0,the regulation plumes are not in russia,material is abundant in russia,P6057,the regulation plumes,are not in,russia,material,is abundant in,russia
0,joel is a little of an enigma,person cracked the enigma,P8015,joel,is a little of,an enigma,person,cracked,the enigma
