GoldLabel,Premise,Hypothesis,PairID,PremiseSubj,PremiseRel,PremiseObj,HypothesisSubj,HypothesisRel,HypothesisObj
contradiction,Two guys are racing a bike race.,kid eats peanuts,201965684.jpg#4r1c,Two guys,are racing,a bike race,kid,eats,peanuts
entailment,The dog is running across the gravel.,The dog is running outside.,3123463486.jpg#2r1e,The dog,is running,across the gravel,The dog,is running,outside
contradiction,A man is swimming in the pool.,a man is laying in a desert,2345391999.jpg#4r1c,A man,is swimming,in the pool,a man,is laying,in a desert
contradiction,A young girl sits on a rock.,The girl is running around the park.,137306998.jpg#4r1c,A young girl,sits,on a rock,The girl,is running,around the park
contradiction,A woman praying to her gods.,A man gestures defiantly to his gods.,3746285587.jpg#4r1c,A woman,praying,to her gods,A man,gestures defiantly,to his gods
neutral,Two little girls practice martial arts.,Two girls are fighting each other.,2473738924.jpg#3r1n,Two little girls,practice,martial arts,Two girls,are fighting,each other
entailment,A man is staring intently at some plants.,A person watching his plants.,6279531366.jpg#3r1e,A man,is staring intently,at some plants,A person,watching,his plants
entailment,2 men are plowing a field together.,two men are plowing a field.,5126656489.jpg#3r3e,2 men,are plowing together,a field,two men,are plowing,a field
contradiction,A mother is feeding two infants.,man watches movie,218610963.jpg#2r1c,A mother,is feeding,two infants,man,watches,movie
contradiction,A little girl is hugging a woman.,A little girl is talking to a man.,977365989.jpg#4r1c,A little girl,is hugging,a woman,A little girl,is talking,to a man
neutral,Two young girls pet a small horse.,Two girls are petting a newborn horse.,7775061978.jpg#4r1n,Two young girls,pet,a small horse,Two girls,are petting,a newborn horse
neutral,A woman working at a newsstand.,Many women enjoy their jobs.,106356264.jpg#3r1n,A woman,working,at a newsstand,Many women,enjoy,their jobs
neutral,Two young men playing at a computer.,Two boys are competing in a game.,2646673527.jpg#4r1n,Two young men,playing,at a computer,Two boys,are competing,in a game
neutral,A bricklayer smoothing out concrete.,THe bricklayer is wearing overalls.,113637264.jpg#1r5n,A bricklayer,smoothing out,concrete,THe bricklayer,is wearing,overalls
neutral,A little boy is raking leaves.,A boy is with a rake.,4895096008.jpg#3r1n,A little boy,is raking,leaves,A boy,is,with a rake
contradiction,Four females are doing some crafts activity.,Four women are working out at the gym.,6775387932.jpg#3r1c,Four females,are doing,some crafts activity,Four women,are working out,at the gym
neutral,A dog leaping over a hurdle.,A dog running through a course.,3064716525.jpg#4r1n,A dog,leaping,over a hurdle,A dog,running,through a course
entailment,(All gynaecologists are idealists.,Gynaecologists are all idealists.,59202e,All gynaecologists,are,idealists,Gynaecologists,are all,idealists
entailment,four young boys play basketball.,Four boys play basketball.,2247192427.jpg#4r1e,four young boys,play,basketball,Four boys,play,basketball
neutral,An homeless man is reading a magazine.,The person is reading a women's magazine.,4705001158.jpg#3r1n,An homeless man,is reading,a magazine,The person,is reading,a women's magazine
neutral,A guy watching a burlesque dancer.,The man is at a club.,3980305243.jpg#3r1n,A guy,watching,a burlesque dancer,The man,is,at a club
contradiction,A football kicker attempts to make a field goal.,The football player is playing baseball.,4021371346.jpg#3r1c,A football kicker,attempts to make,a field goal,The football player,is playing,baseball
contradiction,Three people are having a friendly conversation.,The people are choking on procedures.,2344820947.jpg#3r1c,Three people,are having,a friendly conversation,The people,are choking,on procedures
entailment,Shop keeper cleaning the floors.,the shop keeper is cleaning the floors,184457569.jpg#4r1e,Shop keeper,cleaning,the floors,the shop keeper,is cleaning,the floors
contradiction,Doberman leaping through the water.,The doberman is asleep,2637959357.jpg#4r1c,Doberman,leaping,through the water,The doberman,is,asleep
contradiction,A child climbs a rock wall.,The girl is sitting at her desk.,757133580.jpg#4r1c,A child,climbs,a rock wall,The girl,is sitting,at her desk
contradiction,A young girl picks her nose.,A young boy picks his nose.,2456030728.jpg#4r1c,A young girl,picks,her nose,A young boy,picks,his nose
entailment,Newlyweds walking down a dock.,Two people walk over water.,3051598721.jpg#4r1e,Newlyweds,walking,down a dock,Two people,walk,over water
entailment,Three little girls are lying down on white pillows.,Three little girls are laying on pillows.,3068966816.jpg#3r1e,Three little girls,are lying down,on white pillows,Three little girls,are laying,on pillows
contradiction,The  1) Falwell is an anti-Semite.,Falwel is not an anti-Semite.,94532c,The  1) Falwell,is,an anti-Semite,Falwel,is not,an anti-Semite
entailment,Young people are working in a laboratory.,The laboratory is not empty.,7027883609.jpg#3r1e,Young people,are working,in a laboratory,The laboratory,is not,empty
entailment,You should come see yourself.,It would be good if you came and saw for yourself.,14797e,You,should come,see yourself,you,saw,for yourself
contradiction,a buddist worships buddha.,the person is asleep,2394824046.jpg#4r1c,a buddist,worships,buddha,the person,is,asleep
neutral,Two men wearing eyeglasses standing together.,The two men know each other.,3356938707.jpg#4r1n,Two men,wearing,eyeglasses standing together,The two men,know,each other
neutral,A man wakeboards on choppy water.,The man is competeing in a competition.,3641022607.jpg#3r1n,A man,wakeboards,on choppy water,The man,is competeing,in a competition
entailment,two women are playing badminton,The women are playing a sport.,7281664064.jpg#4r1e,two women,are playing,badminton,The women,are playing,a sport
neutral,A kid finishing a juice box.,The child is on a picnic.,2830561291.jpg#4r1n,A kid,finishing,a juice box,The child,is,on a picnic
entailment,Two workers are putting up a billboard.,Two workers are putting up a billboard,2403610816.jpg#4r1e,Two workers,are putting up,a billboard,Two workers,are putting up,a billboard
contradiction,A person is riding a green motorcycle.,The woman is riding a blue bicycle.,2876848241.jpg#2r1c,A person,is riding,a green motorcycle,The woman,is riding,a blue bicycle
neutral,A chef is preparing some food.,The food is being made by the chef.,4643831103.jpg#4r1n,A chef,is preparing,some food,The food,is being made,by the chef
contradiction,A young girl plays softball.,The girl is sleeping in bed,7443807824.jpg#4r1c,A young girl,plays,softball,The girl,is sleeping,in bed
contradiction,A female is bicycling down a street.,A woman is walking away.,4523593403.jpg#4r1c,A female,is bicycling,down a street,A woman,is walking,away
contradiction,Two surgeons performing a surgery.,A hairdresser blow dries her clients hair.,4688316741.jpg#4r2c,Two surgeons,performing,a surgery,A hairdresser blow,dries,her clients hair
neutral,A shawled woman sits with others.,A grandmother sits with her granddaughters.,3432634159.jpg#4r1n,A shawled woman,sits,with others,A grandmother,sits,with her granddaughters
entailment,Woman singing at a bar.,The woman is singing inside.,163804372.jpg#4r1e,Woman,singing,at a bar,The woman,is singing,inside
neutral,The teddy bear is wedged in the gate,The teddy bear was brown.,vg_verb7r4n,The teddy bear,is wedged,in the gate,The teddy bear,was,brown
contradiction,Eleven people are looking over a ledge.,The people are looking at the stars.,2686452246.jpg#3r1c,Eleven people,are looking,over a ledge,The people,are looking,at the stars
neutral,The dog is in the yard.,The dog is looking for a bone,3334057289.jpg#3r1n,The dog,is,in the yard,The dog,is looking,for a bone
neutral,A man actively surfing a wave.,A mazn is riding a white surfboard.,6493391567.jpg#4r1n,A man,actively surfing,a wave,A mazn,is riding,a white surfboard
entailment,This person is trying to build something.,This person is doing something constructive.,4562181877.jpg#3r1e,This person,is trying,to build something,This person,is doing,something constructive
entailment,Four men looking towards the left.,Men looking to the left.,4984550402.jpg#4r1e,Four men,looking,towards the left,Men,looking,to the left
neutral,A worker cleaning a brick street.,A male worker is cleaning a brick street.,2371988553.jpg#4r1n,A worker,cleaning,a brick street,A male worker,is cleaning,a brick street
neutral,Her appearance sickened me.,Her entire body was filled with bloody scratches.,14203n,Her appearance,sickened,me,Her entire body,was filled,with bloody scratches
contradiction,Two people just got done shopping for produce.,Two people just finished purchasing meat.,4565084634.jpg#2r1c,Two people,just got done,shopping for produce,Two people,just finished,purchasing meat
contradiction,The man smelled like spoiled meat.,The man smelled like fresh flowers. ,15462c,The man,smelled,like spoiled meat,The man,smelled,like fresh flowers
entailment,Construction workers have a hard job.,Construction is difficult to do.,3983874347.jpg#4r1e,Construction workers,have,a hard job,Construction,is,difficult to do
contradiction,A dog swims in a pool.,A dog is sleeping beside a lake.,1348113612.jpg#4r5c,A dog,swims,in a pool,A dog,is sleeping,beside a lake
entailment,A restaurant worker is cleaning a seat.,The food worker is cleaning a seat.,4127569424.jpg#4r2e,A restaurant worker,is cleaning,a seat,The food worker,is cleaning,a seat
neutral,Three goth friends hang out on a street.,The friends are discussing their goth look.,4700639206.jpg#3r1n,Three goth friends,hang out,on a street,The friends,are discussing,their goth look
entailment,A man works very hard tattooing another person.,A person is getting tattooed.,4849249432.jpg#3r1e,A man,works very hard,tattooing another person,A person,getting,tattooed
contradiction,Two girls are riding a 4 wheeler.,The two girls are riding horses.,492341908.jpg#2r1c,Two girls,are riding,a 4 wheeler,The two girls,are riding,horses
entailment,He tried to make his words casual.,He attempted to make his words casual.,114425e,He,tried to make,his words casual,He,attempted to make,his words casual
neutral,A dog running through snow.,The dog is covered in snow.,278105206.jpg#4r1n,A dog,running,through snow,The dog,is covered,in snow
contradiction,Several people are riding bikes.,The people is strange.,2775461796.jpg#4r1c,Several people,are riding,bikes,The people,is,strange
entailment,People sitting in a vehicle.,There are people sitting in a car.,149150917.jpg#4r2e,People,sitting,in a vehicle,people,sitting,in a car
entailment,People are working in the kitchen.,people are in the kitchen,2223272586.jpg#3r1e,People,are working,in the kitchen,people,are,in the kitchen
entailment,An old Ford passes through the street.,An automobile drives down the road,4114589329.jpg#3r1e,An old Ford,passes,through the street,An automobile,drives,down the road
neutral,A guy walking his four dogs.,A man is walking four large dogs.,3640743904.jpg#1r4n,A guy,walking,his four dogs,A man,is walking,four large dogs
contradiction,A happy man holding a gavel.,A mad man is throwing a machete.,4091782118.jpg#3r1c,A happy man,holding,a gavel,A mad man,is throwing,a machete
neutral,Two girls lift a third girl.,Three girls are at cheerleading practice,2766325714.jpg#4r4n,Two girls,lift,a third girl,Three girls,are,at cheerleading practice
entailment,A man holding a newborn baby.,A guy is holding a baby.,4858197102.jpg#4r1e,A man,holding,a newborn baby,A guy,is holding,a baby
neutral,You deceived ME all right.,He deceived him.,85298n,You,deceived all right,ME,He,deceived,him
entailment,Those services are free.,Those services come at no charge. ,80749e,Those services,are,free,Those services,come,at no charge
entailment,Liberals lauded his nonviolence.,His nonviolence was pleasing to liberals.,112797e,Liberals,lauded,his nonviolence,His nonviolence,was,pleasing to liberals
